model,lead,fold,evaluation_window,metric,value,ci_lower,ci_upper,std,n_replicates
ar,6,pooled,winter_only,msss_vs_persistence,0.35995397975181753,0.1709456019750874,0.5046321453315709,0.08911674574469514,1000
ols,6,pooled,winter_only,mae,0.8634082760238592,0.7840837805937204,0.9476676376193033,0.044400135594851294,1000
ols,6,pooled,winter_only,rmse,1.0280953176662218,0.936459694499836,1.1211382322973578,0.04943760858693786,1000
ols,6,pooled,winter_only,pearson_r,0.01402326017273573,-0.2022410143571625,0.20130090414487814,0.10463001561186208,1000
ols,6,pooled,winter_only,acc,0.08736990231752681,-0.11617856368606963,0.2756684888157767,0.10282937730018911,1000
ols,6,pooled,winter_only,msss_vs_climatology,0.011859642758183742,-0.07647443261116318,0.08547387902174867,0.04241603274254242,1000
ols,6,pooled,winter_only,msss_vs_persistence,0.3401610213935089,0.15488661645041032,0.48283850792763855,0.0860219965590354,1000
ridge,6,pooled,winter_only,mae,0.862479269924182,0.7835128205432097,0.9464533647354654,0.04412135707698533,1000
ridge,6,pooled,winter_only,rmse,1.0263230338644507,0.9361838390898811,1.1186847658616206,0.0491331826967739,1000
ridge,6,pooled,winter_only,pearson_r,0.018866485164928826,-0.20073164594159346,0.2129697467005373,0.10605560248625809,1000
ridge,6,pooled,winter_only,acc,0.09493723839893842,-0.10842164186999588,0.28724224198508946,0.1041469758245931,1000
ridge,6,pooled,winter_only,msss_vs_climatology,0.015263521091831378,-0.07070373400582884,0.0861271849801939,0.04129087579445894,1000
ridge,6,pooled,winter_only,msss_vs_persistence,0.34243398958726234,0.15665368478386896,0.486829626371806,0.0859006635130287,1000
lasso,6,pooled,winter_only,mae,0.8486791421379116,0.7664078523122051,0.9378188798027361,0.045466333087744865,1000
lasso,6,pooled,winter_only,rmse,1.0122992091166085,0.9143358662444567,1.10583316170302,0.050465149687748664,1000
lasso,6,pooled,winter_only,pearson_r,0.05035283416234088,-0.25563867997357026,0.3210671315925005,0.14606463945245096,1000
lasso,6,pooled,winter_only,acc,0.23540880049448284,0.028725181861322616,0.42644305708873076,0.10120767576238571,1000
lasso,6,pooled,winter_only,msss_vs_climatology,0.041990822344510126,0.004028599996917275,0.07719068838243191,0.018618601191420947,1000
lasso,6,pooled,winter_only,msss_vs_persistence,0.36028136828223034,0.15779930347620277,0.5160160935064332,0.0936753916685259,1000
elasticnet,6,pooled,winter_only,mae,0.8466339885336726,0.7657396550671686,0.9314641375806197,0.04413950443985455,1000
elasticnet,6,pooled,winter_only,rmse,1.0094198127919034,0.9170080831561696,1.0963452119681225,0.04847977437227102,1000
elasticnet,6,pooled,winter_only,pearson_r,0.04356335243852087,-0.21644321799535782,0.2569584983771193,0.12759396894027447,1000
elasticnet,6,pooled,winter_only,acc,0.2126352398561667,0.015564765525981253,0.37433636848447266,0.09387845290511904,1000
elasticnet,6,pooled,winter_only,msss_vs_climatology,0.047433017580100656,0.01070677453404849,0.07892874372603827,0.017960579075727116,1000
elasticnet,6,pooled,winter_only,msss_vs_persistence,0.36391543961563133,0.17190760231958324,0.5155064633666342,0.08973332402487547,1000
rf,6,pooled,winter_only,mae,0.8507286931970128,0.7691488100796783,0.9358080349534706,0.045129745375589815,1000
rf,6,pooled,winter_only,rmse,1.0141744327130433,0.9167204879189433,1.1061775635930373,0.049169911074596104,1000
rf,6,pooled,winter_only,pearson_r,0.040222477910151,-0.16092801603914803,0.2428872324875876,0.10296104216186219,1000
rf,6,pooled,winter_only,acc,0.15996079435249078,-0.018354378387386527,0.3413102453798577,0.09023504675661485,1000
rf,6,pooled,winter_only,msss_vs_climatology,0.03843822576751543,-0.016144406782035884,0.08598943386523528,0.026162338925519977,1000
rf,6,pooled,winter_only,msss_vs_persistence,0.3579090922390695,0.16567047046513184,0.5077395896151069,0.08977445774929728,1000
xgboost,6,pooled,winter_only,mae,0.8343973285811775,0.7598121640973461,0.9161876200214826,0.040906156469655425,1000
xgboost,6,pooled,winter_only,rmse,0.99950094997437,0.9118399520121311,1.0854693789613201,0.04587327377256844,1000
xgboost,6,pooled,winter_only,pearson_r,0.13798133470506802,-0.04376076661819591,0.2881603793042373,0.08386776125035976,1000
xgboost,6,pooled,winter_only,acc,0.21371787137997617,0.05089437665864868,0.34253903381378886,0.07396610306035141,1000
xgboost,6,pooled,winter_only,msss_vs_climatology,0.06606146094037069,0.0016608310966278995,0.12608742454635247,0.03129941727365185,1000
xgboost,6,pooled,winter_only,msss_vs_persistence,0.37635473829398847,0.19064424935668547,0.5253347649296239,0.08714218817876353,1000
climatology,6,pooled,all_months,mae,0.8228092193712536,0.7704091049530356,0.8753852303429708,0.026758416034756673,1000
climatology,6,pooled,all_months,rmse,0.9903350156682439,0.9320727472747716,1.0457660785623157,0.02935081986395943,1000
climatology,6,pooled,all_months,pearson_r,-0.21927940095131665,-0.29324561143824995,-0.14994006269975188,0.037008456817431444,1000
climatology,6,pooled,all_months,acc,,,,,1000
climatology,6,pooled,all_months,msss_vs_climatology,0.0,0.0,0.0,0.0,1000
climatology,6,pooled,all_months,msss_vs_persistence,0.4140780419228125,0.32936652692719975,0.48534948506841724,0.041732815264008946,1000
persistence,6,pooled,all_months,mae,1.028125605884434,0.9401049029625321,1.1156152101500532,0.04664885970500689,1000
persistence,6,pooled,all_months,rmse,1.2937854056919393,1.1910710437416288,1.389279188098542,0.05257246731913302,1000
persistence,6,pooled,all_months,pearson_r,0.0765975502184475,-0.04551595025426944,0.18087657822336473,0.057934421892932936,1000
persistence,6,pooled,all_months,acc,0.09138373994226265,-0.03059921470968635,0.1931639730847417,0.05762226650250363,1000
persistence,6,pooled,all_months,msss_vs_climatology,-0.7067119369987209,-0.9430661838447069,-0.49112799692539016,0.11950537762090649,1000
persistence,6,pooled,all_months,msss_vs_persistence,0.0,0.0,0.0,0.0,1000
ar,6,pooled,all_months,mae,0.8051981801836527,0.7524524429705967,0.8582257864693805,0.02680096325953008,1000
ar,6,pooled,all_months,rmse,0.9708220039568768,0.9111323952285136,1.0256895778640525,0.029343976498546285,1000
ar,6,pooled,all_months,pearson_r,0.002300866021433992,-0.12004935665158427,0.11085052802105394,0.05951855072195434,1000
ar,6,pooled,all_months,acc,0.26872274315190214,0.18988530557890193,0.3441805927933701,0.03941647029005212,1000
ar,6,pooled,all_months,msss_vs_climatology,0.039018664648253765,0.02657622596761209,0.05377512174064103,0.006798112781124934,1000
ar,6,pooled,all_months,msss_vs_persistence,0.4369399343150745,0.35568428002883673,0.5033739104037372,0.0387246589999562,1000
ols,6,pooled,all_months,mae,0.827512411797809,0.7735221986961939,0.8803865179687654,0.027144789775966644,1000
ols,6,pooled,all_months,rmse,0.996186375979008,0.9347227402794359,1.0561817040855639,0.030727222663194585,1000
ols,6,pooled,all_months,pearson_r,0.008083674317805012,-0.10269665088545764,0.10330532720055126,0.05292185881182838,1000
ols,6,pooled,all_months,acc,0.08615998902001712,-0.02271956172751124,0.1870790063475192,0.05452341706083783,1000
ols,6,pooled,all_months,msss_vs_climatology,-0.011851841040229072,-0.05856727875779033,0.03273045382917308,0.023481093006992217,1000
ols,6,pooled,all_months,msss_vs_persistence,0.40713378801370204,0.32037018303980364,0.474982861860039,0.04089346947279462,1000
ridge,6,pooled,all_months,mae,0.8256186064028044,0.7710021663683457,0.8787034953056249,0.027284450026680847,1000
ridge,6,pooled,all_months,rmse,0.9935061665520486,0.9327597394037689,1.0530965304236342,0.030678863959309258,1000
ridge,6,pooled,all_months,pearson_r,0.009369430978685677,-0.10322996528250027,0.10317411159861879,0.05375563619944147,1000
ridge,6,pooled,all_months,acc,0.09046033470042653,-0.020040060966669108,0.1907909477457082,0.05529636559807787,1000
ridge,6,pooled,all_months,msss_vs_climatology,-0.006414451682072997,-0.05210716639913678,0.03641813579802951,0.022919366499601607,1000
ridge,6,pooled,all_months,msss_vs_persistence,0.41031967383326085,0.32273421965749494,0.47989696189582504,0.0409019888629241,1000
lasso,6,pooled,all_months,mae,0.808450821503528,0.7530073701403266,0.863478316633514,0.027819344060344295,1000
lasso,6,pooled,all_months,rmse,0.9737816536113629,0.9124659739934166,1.030923759111999,0.030438829517481343,1000
lasso,6,pooled,all_months,pearson_r,0.0020274670353866977,-0.11928579364614862,0.1258842107803158,0.06393582528201709,1000
lasso,6,pooled,all_months,acc,0.21956909499712818,0.13353459668306297,0.30862328332247096,0.04432108114396859,1000
lasso,6,pooled,all_months,msss_vs_climatology,0.03315043456403277,0.01496997198907544,0.051459627107725475,0.009558388502295732,1000
lasso,6,pooled,all_months,msss_vs_persistence,0.4335016094536803,0.3495736347285924,0.5040890087995754,0.04164991442849375,1000
elasticnet,6,pooled,all_months,mae,0.8065838669879966,0.753721242432526,0.860851216969771,0.026615275524934052,1000
elasticnet,6,pooled,all_months,rmse,0.9712112161107213,0.9119703811593904,1.0264883619924776,0.029109347338460108,1000
elasticnet,6,pooled,all_months,pearson_r,0.025288505983727807,-0.09397635042007621,0.13107293549976198,0.058988976760981755,1000
elasticnet,6,pooled,all_months,acc,0.21961522071002412,0.12728400233246576,0.3029597879225171,0.04469308456678471,1000
elasticnet,6,pooled,all_months,msss_vs_climatology,0.038247976326196476,0.017792482327774094,0.05835855400653267,0.010483689492304672,1000
elasticnet,6,pooled,all_months,msss_vs_persistence,0.43648837110434746,0.34916601365324496,0.5046973252274659,0.04156725440146685,1000
rf,6,pooled,all_months,mae,0.8130044376578088,0.7578848817413539,0.868691764764276,0.02781837296064703,1000
rf,6,pooled,all_months,rmse,0.9775239067174857,0.919859928449075,1.0370413388553403,0.030341674152373047,1000
rf,6,pooled,all_months,pearson_r,-0.026295620561678584,-0.14802129297182803,0.09924922817272422,0.06413527325904297,1000
rf,6,pooled,all_months,acc,0.13266804571110868,0.018689043017426916,0.2501922023495864,0.05823092940000473,1000
rf,6,pooled,all_months,msss_vs_climatology,0.025704929387093123,-0.005238187886030839,0.05428979016654545,0.01519445676559401,1000
rf,6,pooled,all_months,msss_vs_persistence,0.4291391244815339,0.3426851921810174,0.49647820641991625,0.04089054044610288,1000
xgboost,6,pooled,all_months,mae,0.8311408938581605,0.7732499144866475,0.8934632673872199,0.03038685511494852,1000
xgboost,6,pooled,all_months,rmse,1.0038296595696905,0.9394621895242358,1.0748549595345747,0.034392155587868775,1000
xgboost,6,pooled,all_months,pearson_r,-0.018372778246810193,-0.1242067685643319,0.10252983484263037,0.05744465817497385,1000
xgboost,6,pooled,all_months,acc,0.05998729295218905,-0.04456098983270638,0.1908766292370469,0.05998102899711138,1000
xgboost,6,pooled,all_months,msss_vs_climatology,-0.027438361776381814,-0.09651922901845196,0.03600459315421299,0.03372524559351287,1000
xgboost,6,pooled,all_months,msss_vs_persistence,0.39800130326436456,0.29378500233501487,0.4771535280462163,0.047438922470531185,1000
