model,lead,fold,evaluation_window,metric,value,ci_lower,ci_upper,std,n_replicates
xgboost,3,pooled,all_months,mae,0.8472667576155872,0.7965390525690729,0.9024537231710579,0.027892485051292985,1000
xgboost,3,pooled,all_months,rmse,1.0308705016699016,0.9686908659096789,1.0964428754833464,0.033408243716043104,1000
xgboost,3,pooled,all_months,pearson_r,-0.01839662198994536,-0.11826531107108042,0.09590266485034725,0.055891129591493956,1000
xgboost,3,pooled,all_months,acc,0.032316145356044865,-0.07044533047844691,0.14533801372958374,0.05552540402676662,1000
xgboost,3,pooled,all_months,msss_vs_climatology,-0.08184759527806107,-0.1817139046995969,0.0021094908086391416,0.04804054016418588,1000
xgboost,3,pooled,all_months,msss_vs_persistence,0.3911395171190897,0.2853707804269951,0.4771866399703716,0.048064764388471674,1000
climatology,6,pooled,winter_only,mae,0.8665292185352161,0.782229359296195,0.9517107225945807,0.04557165768565059,1000
climatology,6,pooled,winter_only,rmse,1.0342465068365079,0.9353979886600751,1.1232277090892717,0.050559230983232645,1000
climatology,6,pooled,winter_only,pearson_r,-0.19598655099507167,-0.3065603505227852,-0.09860890623738587,0.05441089201986372,1000
climatology,6,pooled,winter_only,acc,,,,,1000
climatology,6,pooled,winter_only,msss_vs_climatology,0.0,0.0,0.0,0.0,1000
climatology,6,pooled,winter_only,msss_vs_persistence,0.3322416458646712,0.1292416606660559,0.4875199981421481,0.09568378854829143,1000
persistence,6,pooled,winter_only,mae,1.0015678693944006,0.8753279455027084,1.1363377891463657,0.06449396198838428,1000
persistence,6,pooled,winter_only,rmse,1.265652256356877,1.1240453597773228,1.4096198906400468,0.07100496170235966,1000
persistence,6,pooled,winter_only,pearson_r,0.13600711395221815,-0.07997645500106704,0.32711658508626407,0.10416285535427786,1000
persistence,6,pooled,winter_only,acc,0.14739004206455533,-0.07021561699344472,0.3333300761893248,0.10265265295124529,1000
persistence,6,pooled,winter_only,msss_vs_climatology,-0.49754771888235894,-0.9512958140841073,-0.14842502970627983,0.2167641004533319,1000
persistence,6,pooled,winter_only,msss_vs_persistence,0.0,0.0,0.0,0.0,1000
ar,6,pooled,winter_only,mae,0.8477370000544738,0.7671165389092076,0.9300490147206348,0.043816760305239025,1000
ar,6,pooled,winter_only,rmse,1.0125582079504554,0.9198623786059884,1.099204545003117,0.048747329403535766,1000
ar,6,pooled,winter_only,pearson_r,0.042182834439397916,-0.14421900335110602,0.21563659336392865,0.09378739388297716,1000
ar,6,pooled,winter_only,acc,0.27975810535509193,0.1845426310954838,0.3639888156204225,0.046663505217677134,1000
ar,6,pooled,winter_only,msss_vs_climatology,0.04150054239760226,0.02631280086556782,0.05557126877949427,0.0077503568994230195,1000
ar,6,pooled,winter_only,msss_vs_persistence,0.35995397975181753,0.1709456019750874,0.5046321453315709,0.08911674574469514,1000
ridge,6,pooled,winter_only,mae,0.8633162788444271,0.7840051577428633,0.9477416435391112,0.044359832677414446,1000
