model,lead,fold,evaluation_window,metric,value,ci_lower,ci_upper,std,n_replicates
ar,1,2,winter_only,rmse,0.6103652876296303,0.5064388219415612,0.7032603260099308,0.051076813552928514,1000
ar,1,2,winter_only,pearson_r,0.7707288558974215,0.6606601888421132,0.865792239399502,0.055962178525716944,1000
ar,1,2,winter_only,acc,0.7731640863676648,0.6648407314453028,0.8668610313537145,0.05462838753658988,1000
ar,1,2,winter_only,msss_vs_climatology,0.5670760580661296,0.42962539588048965,0.6945947574083536,0.07050771848249789,1000
ar,1,2,winter_only,msss_vs_persistence,-0.009788194842032416,-0.2458766159667777,0.14437448895387972,0.1026842353087006,1000
ols,1,2,winter_only,mae,0.4585624851782237,0.38498261742402773,0.529445100327338,0.03681888717097192,1000
ols,1,2,winter_only,rmse,0.5740681784489512,0.4892361132788946,0.6493557136747411,0.042538450177151244,1000
ols,1,2,winter_only,pearson_r,0.789475295802095,0.7031383596431943,0.8684319386683743,0.04234470678795401,1000
ols,1,2,winter_only,acc,0.7916382165101152,0.7066306155512727,0.8687434169115229,0.04161016779854525,1000
ols,1,2,winter_only,msss_vs_climatology,0.6170351640949694,0.49755902469468827,0.7251986210872807,0.060285543213792495,1000
ols,1,2,winter_only,msss_vs_persistence,0.10674062374774629,-0.14808022592788325,0.25740114812030385,0.11052882380033321,1000
ridge,1,2,winter_only,mae,0.45240450854202663,0.38437501116011685,0.5179637459490317,0.035274242656547314,1000
